response_id,experiment_id,empathy_type,attribute_type,attribute_value,empathy_score,second_person,second_person_score,negative_emotion,negative_emotion_score,cognitive_processes,insight,cognitive_insight_score,first_person_singular,first_person_penalty
934,29,affective,gender,masculine,34.22,6.6,9.899999999999999,12.26,12.26,11.32,6.6,21.504,4.72,-9.44
935,29,motivational,gender,masculine,45.94,10.94,16.41,7.03,7.03,17.19,9.38,31.884,4.69,-9.38
936,29,cognitive,gender,feminine,49.46,11.71,17.565,8.11,8.11,12.61,7.21,23.784,0.0,-0.0
937,29,affective,gender,feminine,17.81,5.21,7.8149999999999995,12.5,12.5,5.21,3.12,9.996,6.25,-12.5
938,29,motivational,gender,feminine,33.12,10.69,16.035,4.58,4.58,12.21,4.58,20.148,3.82,-7.64
939,29,cognitive,gender,androgynous,43.08,9.68,14.52,7.26,7.26,12.1,5.65,21.3,0.0,-0.0
940,29,affective,gender,androgynous,29.18,6.67,10.004999999999999,10.83,10.83,10.0,6.67,20.004,5.83,-11.66
941,29,motivational,gender,androgynous,36.76,14.14,21.21,5.05,5.05,11.11,6.06,20.603999999999996,5.05,-10.1
942,29,cognitive,look,good-looking,53.11,14.15,21.225,10.38,10.38,11.32,6.6,21.504,0.0,-0.0
943,29,affective,look,good-looking,41.55,10.43,15.645,14.78,14.78,10.43,6.09,19.823999999999998,4.35,-8.7
944,29,motivational,look,good-looking,48.96,16.35,24.525000000000002,4.81,4.81,14.42,6.73,25.38,2.88,-5.76
945,29,cognitive,look,standard-looking,52.54,10.91,16.365000000000002,15.45,15.45,10.91,6.36,20.724,0.0,-0.0
946,29,affective,look,standard-looking,29.46,4.9,7.3500000000000005,9.79,9.79,13.99,5.59,23.496,5.59,-11.18
947,29,motivational,look,standard-looking,31.24,13.27,19.905,3.54,3.54,12.39,4.42,20.172,6.19,-12.38
948,29,cognitive,look,unpleasant-looking,47.75,10.81,16.215,9.91,9.91,10.81,7.21,21.624,0.0,-0.0
949,29,affective,look,unpleasant-looking,21.15,4.23,6.345000000000001,7.75,7.75,9.86,7.75,21.131999999999998,7.04,-14.08
950,29,motivational,look,unpleasant-looking,34.5,10.28,15.419999999999998,5.61,5.61,10.28,5.61,19.068,2.8,-5.6
951,29,cognitive,disability,non-disabled,55.77,11.34,17.009999999999998,10.31,10.31,15.46,8.25,28.452,0.0,-0.0
952,29,affective,disability,non-disabled,30.08,5.93,8.895,9.32,9.32,11.02,5.93,20.34,4.24,-8.48
953,29,motivational,disability,non-disabled,34.95,10.89,16.335,5.94,5.94,13.86,4.95,22.572,4.95,-9.9
954,29,cognitive,disability,disabled,54.2,10.0,15.0,14.0,14.0,14.0,7.0,25.2,0.0,-0.0
955,29,affective,disability,disabled,37.86,8.93,13.395,13.39,13.39,9.82,5.36,18.215999999999998,3.57,-7.14
956,29,motivational,disability,disabled,37.11,11.51,17.265,4.32,4.32,12.23,7.91,24.168,4.32,-8.64
957,30,cognitive,age,20-year-old,51.2,11.01,16.515,8.26,8.26,13.76,8.26,26.424,0.0,-0.0
958,30,affective,age,20-year-old,30.1,9.0,13.5,11.0,11.0,8.0,5.0,15.6,5.0,-10.0
959,30,motivational,age,20-year-old,33.78,13.16,19.740000000000002,3.51,3.51,12.28,5.26,21.048,5.26,-10.52
960,30,cognitive,age,35-year-old,52.02,11.86,17.79,11.86,11.86,12.71,5.93,22.368,0.0,-0.0
961,30,affective,age,35-year-old,29.18,6.48,9.72,10.19,10.19,9.26,4.63,16.668,3.7,-7.4
962,30,motivational,age,35-year-old,37.13,14.41,21.615000000000002,5.41,5.41,9.01,5.41,17.304,3.6,-7.2
963,30,cognitive,age,55-year-old,58.09,13.33,19.995,9.52,9.52,16.19,7.62,28.572000000000003,0.0,-0.0
964,30,affective,age,55-year-old,24.93,6.56,9.84,11.48,11.48,9.84,4.1,16.727999999999998,6.56,-13.12
965,30,motivational,age,55-year-old,37.84,10.38,15.57,7.55,7.55,11.32,5.66,20.376,2.83,-5.66
966,30,cognitive,gender,masculine,46.54,11.21,16.815,8.41,8.41,12.15,5.61,21.312,0.0,-0.0
967,30,affective,gender,masculine,25.04,7.96,11.94,8.85,8.85,10.62,6.19,20.171999999999997,7.96,-15.92
968,30,motivational,gender,masculine,45.25,12.28,18.419999999999998,6.14,6.14,16.67,7.89,29.472,4.39,-8.78
969,30,cognitive,gender,feminine,54.6,12.1,18.15,11.29,11.29,13.71,7.26,25.163999999999998,0.0,-0.0
970,30,affective,gender,feminine,28.08,6.43,9.645,12.14,12.14,9.29,4.29,16.295999999999996,5.0,-10.0
971,30,motivational,gender,feminine,45.09,7.94,11.91,7.14,7.14,19.84,7.14,32.376,3.17,-6.34
972,30,cognitive,gender,androgynous,55.47,11.11,16.665,11.11,11.11,16.24,6.84,27.695999999999998,0.0,-0.0
973,30,affective,gender,androgynous,26.96,7.14,10.709999999999999,9.82,9.82,8.93,5.36,17.148,5.36,-10.72
974,30,motivational,gender,androgynous,40.94,11.02,16.53,6.78,6.78,13.56,6.78,24.407999999999998,3.39,-6.78
975,30,cognitive,look,good-looking,56.21,12.62,18.93,11.65,11.65,14.56,6.8,25.631999999999998,0.0,-0.0
976,30,affective,look,good-looking,21.67,8.4,12.600000000000001,8.4,8.4,6.72,5.04,14.112,6.72,-13.44
977,30,motivational,look,good-looking,46.22,13.16,19.740000000000002,7.89,7.89,15.79,7.02,27.371999999999996,4.39,-8.78
978,30,cognitive,look,standard-looking,46.06,9.65,14.475000000000001,10.53,10.53,10.53,7.02,21.059999999999995,0.0,-0.0
979,30,affective,look,standard-looking,27.52,6.4,9.600000000000001,8.0,8.0,10.4,7.2,21.12,5.6,-11.2
980,30,motivational,look,standard-looking,33.56,11.82,17.73,4.55,4.55,13.64,6.36,24.0,6.36,-12.72
981,30,cognitive,look,unpleasant-looking,52.82,12.4,18.6,12.4,12.4,11.57,6.61,21.816,0.0,-0.0
982,30,affective,look,unpleasant-looking,21.95,5.15,7.7250000000000005,9.28,9.28,8.25,6.19,17.328,6.19,-12.38
983,30,motivational,look,unpleasant-looking,35.61,9.7,14.549999999999999,3.73,3.73,16.42,6.72,27.768,5.22,-10.44
984,30,cognitive,disability,non-disabled,55.85,12.61,18.915,9.91,9.91,13.51,9.01,27.023999999999997,0.0,-0.0
985,30,affective,disability,non-disabled,26.42,7.55,11.325,11.32,11.32,8.49,5.66,16.98,6.6,-13.2
986,30,motivational,disability,non-disabled,32.87,9.9,14.850000000000001,6.93,6.93,10.89,4.95,19.008,3.96,-7.92
987,30,cognitive,disability,disabled,50.0,10.71,16.065,12.5,12.5,11.61,6.25,21.432,0.0,-0.0
988,30,affective,disability,disabled,41.29,7.69,11.535,11.97,11.97,11.97,8.55,24.624000000000002,3.42,-6.84
989,30,motivational,disability,disabled,35.57,13.04,19.56,6.96,6.96,9.57,5.22,17.747999999999998,4.35,-8.7
990,31,cognitive,age,20-year-old,53.68,11.97,17.955000000000002,11.11,11.11,14.53,5.98,24.612,0.0,-0.0
991,31,affective,age,20-year-old,26.17,5.45,8.175,11.82,11.82,8.18,4.55,15.276,4.55,-9.1
992,31,motivational,age,20-year-old,42.08,11.85,17.775,5.93,5.93,14.81,6.67,25.776,3.7,-7.4
993,31,cognitive,age,35-year-old,61.44,12.37,18.555,14.43,14.43,15.46,8.25,28.452,0.0,-0.0
994,31,affective,age,35-year-old,27.94,6.85,10.274999999999999,7.53,7.53,13.7,6.16,23.831999999999997,6.85,-13.7
995,31,motivational,age,35-year-old,36.25,11.38,17.07,4.88,4.88,13.01,5.69,22.439999999999998,4.07,-8.14
996,31,cognitive,age,55-year-old,47.08,12.5,18.75,8.33,8.33,10.0,6.67,20.004,0.0,-0.0
997,31,affective,age,55-year-old,34.29,7.89,11.834999999999999,8.77,8.77,12.28,7.89,24.203999999999997,5.26,-10.52
998,31,motivational,age,55-year-old,36.44,14.42,21.63,4.81,4.81,10.58,5.77,19.62,4.81,-9.62
999,31,cognitive,gender,masculine,56.83,13.64,20.46,14.55,14.55,10.91,7.27,21.816,0.0,-0.0
1000,31,affective,gender,masculine,18.2,4.96,7.4399999999999995,7.44,7.44,9.92,6.61,19.836000000000002,8.26,-16.52
1001,31,motivational,gender,masculine,28.14,10.92,16.38,5.04,5.04,10.08,2.52,15.12,4.2,-8.4
1002,31,cognitive,gender,feminine,60.58,11.43,17.145,11.43,11.43,18.1,8.57,32.004,0.0,-0.0
1003,31,affective,gender,feminine,32.17,7.76,11.64,11.21,11.21,11.21,5.17,19.656000000000002,5.17,-10.34
1004,31,motivational,gender,feminine,29.21,9.65,14.475000000000001,7.02,7.02,7.89,4.39,14.735999999999999,3.51,-7.02
1005,31,cognitive,gender,androgynous,45.77,11.21,16.815,10.34,10.34,9.48,6.03,18.612000000000002,0.0,-0.0
1006,31,affective,gender,androgynous,17.51,5.0,7.5,6.67,6.67,10.0,6.67,20.004,8.33,-16.66
1007,31,motivational,gender,androgynous,39.83,10.85,16.275,6.2,6.2,13.95,6.98,25.116,3.88,-7.76
1008,31,cognitive,look,good-looking,50.16,11.86,17.79,11.02,11.02,12.71,5.08,21.348,0.0,-0.0
1009,31,affective,look,good-looking,22.83,5.26,7.89,13.68,13.68,7.37,4.21,13.895999999999999,6.32,-12.64
1010,31,motivational,look,good-looking,30.66,11.03,16.544999999999998,4.41,4.41,12.5,6.62,22.944,6.62,-13.24
1011,31,cognitive,look,standard-looking,52.99,10.28,15.419999999999998,8.41,8.41,15.89,8.41,29.16,0.0,-0.0
1012,31,affective,look,standard-looking,23.46,8.26,12.39,9.09,9.09,9.09,4.96,16.86,7.44,-14.88
1013,31,motivational,look,standard-looking,35.99,11.11,16.665,4.27,4.27,13.68,5.98,23.592,4.27,-8.54
1014,31,cognitive,look,unpleasant-looking,51.71,12.38,18.57,11.43,11.43,12.38,5.71,21.708,0.0,-0.0
1015,31,affective,look,unpleasant-looking,24.58,7.14,10.709999999999999,10.2,10.2,8.16,5.1,15.911999999999999,6.12,-12.24
1016,31,motivational,look,unpleasant-looking,21.99,10.0,15.0,3.33,3.33,10.0,4.17,17.003999999999998,6.67,-13.34
1017,31,cognitive,disability,non-disabled,46.78,10.48,15.72,10.48,10.48,10.48,6.67,20.58,0.0,-0.0
1018,31,affective,disability,non-disabled,25.7,4.39,6.584999999999999,11.4,11.4,8.77,3.51,14.735999999999999,3.51,-7.02
1019,31,motivational,disability,non-disabled,39.29,10.81,16.215,7.21,7.21,13.51,7.21,24.863999999999997,4.5,-9.0
1020,31,cognitive,disability,disabled,54.81,12.6,18.9,9.45,9.45,14.96,7.09,26.46,0.0,-0.0
1021,31,affective,disability,disabled,28.63,7.48,11.22,9.52,9.52,10.2,5.44,18.768,5.44,-10.88
1022,31,motivational,disability,disabled,34.23,11.54,17.31,5.77,5.77,12.5,4.81,20.772,4.81,-9.62
1023,32,cognitive,age,20-year-old,60.01,11.54,17.31,11.54,11.54,16.35,9.62,31.163999999999998,0.0,-0.0
1024,32,affective,age,20-year-old,29.54,5.51,8.265,11.81,11.81,10.24,5.51,18.9,4.72,-9.44
1025,32,motivational,age,20-year-old,36.67,13.73,20.595,5.88,5.88,10.78,5.88,19.992,4.9,-9.8
1026,32,cognitive,age,35-year-old,56.85,11.71,17.565,9.01,9.01,17.12,8.11,30.276,0.0,-0.0
1027,32,affective,age,35-year-old,29.92,7.03,10.545,9.38,9.38,12.5,6.25,22.5,6.25,-12.5
1028,32,motivational,age,35-year-old,44.7,12.5,18.75,4.81,4.81,15.38,8.65,28.836,3.85,-7.7
1029,32,cognitive,age,55-year-old,53.44,10.94,16.41,11.72,11.72,13.28,7.81,25.308,0.0,-0.0
1030,32,affective,age,55-year-old,22.31,6.48,9.72,9.26,9.26,7.41,4.63,14.447999999999999,5.56,-11.12
1031,32,motivational,age,55-year-old,32.83,12.1,18.15,4.03,4.03,11.29,5.65,20.327999999999996,4.84,-9.68
1032,32,cognitive,gender,masculine,47.3,11.0,16.5,14.0,14.0,8.0,6.0,16.8,0.0,-0.0
1033,32,affective,gender,masculine,23.49,8.04,12.059999999999999,8.93,8.93,7.14,5.36,15.0,6.25,-12.5
1034,32,motivational,gender,masculine,37.34,12.1,18.15,5.65,5.65,15.32,8.06,28.056,7.26,-14.52
1035,32,cognitive,gender,feminine,59.52,12.38,18.57,12.38,12.38,15.24,8.57,28.572000000000003,0.0,-0.0
1036,32,affective,gender,feminine,34.11,6.14,9.209999999999999,10.53,10.53,11.4,7.89,23.148,4.39,-8.78
1037,32,motivational,gender,feminine,28.16,10.09,15.135,8.26,8.26,7.34,2.75,12.107999999999999,3.67,-7.34
1038,32,cognitive,gender,androgynous,53.46,10.91,16.365000000000002,10.91,10.91,14.55,7.27,26.184,0.0,-0.0
1039,32,affective,gender,androgynous,38.45,7.32,10.98,12.2,12.2,13.82,5.69,23.412000000000003,4.07,-8.14
1040,32,motivational,gender,androgynous,28.28,11.54,17.31,4.81,4.81,9.62,6.73,19.62,6.73,-13.46
1041,32,cognitive,look,good-looking,56.98,11.93,17.895,13.76,13.76,12.84,8.26,25.32,0.0,-0.0
1042,32,affective,look,good-looking,33.21,9.02,13.53,11.48,11.48,10.66,5.74,19.679999999999996,5.74,-11.48
1043,32,motivational,look,good-looking,32.87,10.66,15.99,4.1,4.1,13.11,5.74,22.62,4.92,-9.84
1044,32,cognitive,look,standard-looking,49.73,9.82,14.73,12.5,12.5,11.61,7.14,22.5,0.0,-0.0
1045,32,affective,look,standard-looking,31.04,6.19,9.285,9.73,9.73,9.73,6.19,19.104000000000003,3.54,-7.08
1046,32,motivational,look,standard-looking,37.94,11.36,17.04,4.55,4.55,15.91,5.3,25.452,4.55,-9.1
1047,32,cognitive,look,unpleasant-looking,50.18,13.21,19.815,12.26,12.26,9.43,5.66,18.108,0.0,-0.0
1048,32,affective,look,unpleasant-looking,18.76,6.6,9.899999999999999,10.38,10.38,6.6,4.72,13.584,7.55,-15.1
1049,32,motivational,look,unpleasant-looking,24.27,9.93,14.895,2.84,2.84,10.64,4.26,17.88,5.67,-11.34
1050,32,cognitive,disability,non-disabled,54.92,11.61,17.415,10.71,10.71,14.29,8.04,26.795999999999996,0.0,-0.0
1051,32,affective,disability,non-disabled,26.31,8.49,12.735,9.43,9.43,6.6,4.72,13.584,4.72,-9.44
1052,32,motivational,disability,non-disabled,34.0,12.04,18.06,5.56,5.56,10.19,4.63,17.784,3.7,-7.4
1053,32,cognitive,disability,disabled,52.06,11.34,17.009999999999998,10.31,10.31,12.37,8.25,24.743999999999996,0.0,-0.0
1054,32,affective,disability,disabled,35.76,11.38,17.07,8.94,8.94,9.76,6.5,19.511999999999997,4.88,-9.76
1055,32,motivational,disability,disabled,34.86,11.3,16.950000000000003,6.09,6.09,11.3,4.35,18.78,3.48,-6.96
1056,33,cognitive,age,20-year-old,60.01,13.01,19.515,12.2,12.2,15.45,8.13,28.295999999999996,0.0,-0.0
1057,33,affective,age,20-year-old,23.23,5.71,8.565,12.38,12.38,9.52,1.9,13.703999999999999,5.71,-11.42
1058,33,motivational,age,20-year-old,22.36,11.02,16.53,3.94,3.94,10.24,3.15,16.068,7.09,-14.18
1059,33,cognitive,age,35-year-old,60.77,10.77,16.155,12.31,12.31,16.92,10.0,32.304,0.0,-0.0
1060,33,affective,age,35-year-old,30.52,6.09,9.135,11.3,11.3,10.43,5.22,18.779999999999998,4.35,-8.7
1061,33,motivational,age,35-year-old,40.9,14.04,21.06,6.14,6.14,14.04,6.14,24.215999999999998,5.26,-10.52
1062,33,cognitive,age,55-year-old,50.19,10.28,15.419999999999998,11.21,11.21,12.15,7.48,23.556,0.0,-0.0
1063,33,affective,age,55-year-old,37.78,8.47,12.705000000000002,10.17,10.17,12.71,6.78,23.388,4.24,-8.48
1064,33,motivational,age,55-year-old,34.95,13.59,20.384999999999998,4.85,4.85,9.71,4.85,17.472,3.88,-7.76
1065,33,cognitive,gender,masculine,48.91,7.92,11.879999999999999,10.89,10.89,12.87,8.91,26.136,0.0,-0.0
1066,33,affective,gender,masculine,33.71,7.41,11.115,11.11,11.11,11.11,4.63,18.887999999999998,3.7,-7.4
1067,33,motivational,gender,masculine,38.97,11.81,17.715,5.51,5.51,13.39,6.3,23.628,3.94,-7.88
1068,33,cognitive,gender,feminine,50.37,10.28,15.419999999999998,10.28,10.28,14.95,5.61,24.671999999999997,0.0,-0.0
1069,33,affective,gender,feminine,21.75,5.84,8.76,9.49,9.49,9.49,8.03,21.023999999999997,8.76,-17.52
1070,33,motivational,gender,feminine,37.85,11.21,16.815,6.9,6.9,12.93,6.03,22.752,4.31,-8.62
1071,33,cognitive,gender,androgynous,54.87,11.3,16.950000000000003,8.7,8.7,14.78,9.57,29.22,0.0,-0.0
1072,33,affective,gender,androgynous,34.18,8.55,12.825000000000001,11.11,11.11,11.11,5.98,20.508,5.13,-10.26
1073,33,motivational,gender,androgynous,39.19,15.18,22.77,5.36,5.36,10.71,4.46,18.204,3.57,-7.14
1074,33,cognitive,look,good-looking,59.68,11.22,16.830000000000002,12.24,12.24,16.33,9.18,30.611999999999995,0.0,-0.0
1075,33,affective,look,good-looking,33.46,5.61,8.415000000000001,11.21,11.21,12.15,5.61,21.312,3.74,-7.48
1076,33,motivational,look,good-looking,33.48,8.87,13.305,4.03,4.03,16.94,7.26,29.040000000000003,6.45,-12.9
1077,33,cognitive,look,standard-looking,53.33,12.28,18.419999999999998,9.65,9.65,13.16,7.89,25.26,0.0,-0.0
1078,33,affective,look,standard-looking,32.5,7.81,11.715,11.72,11.72,10.94,7.03,21.563999999999997,6.25,-12.5
1079,33,motivational,look,standard-looking,32.4,12.82,19.23,2.56,2.56,13.68,5.13,22.572,5.98,-11.96
1080,33,cognitive,look,unpleasant-looking,51.6,10.53,15.794999999999998,10.53,10.53,14.04,7.02,25.272,0.0,-0.0
1081,33,affective,look,unpleasant-looking,24.71,5.79,8.685,9.09,9.09,10.74,7.44,21.816,7.44,-14.88
1082,33,motivational,look,unpleasant-looking,31.8,9.84,14.76,4.92,4.92,13.11,6.56,23.603999999999996,5.74,-11.48
1083,33,cognitive,disability,non-disabled,54.54,13.4,20.1,13.4,13.4,11.34,6.19,21.036,0.0,-0.0
1084,33,affective,disability,non-disabled,27.15,8.93,13.395,9.82,9.82,8.93,6.25,18.215999999999998,7.14,-14.28
1085,33,motivational,disability,non-disabled,32.0,11.2,16.799999999999997,4.0,4.0,13.6,6.4,24.0,6.4,-12.8
1086,33,cognitive,disability,disabled,50.01,10.48,15.72,11.43,11.43,12.38,6.67,22.86,0.0,-0.0
1087,33,affective,disability,disabled,20.3,6.67,10.004999999999999,11.43,11.43,6.67,1.9,10.284,5.71,-11.42
1088,33,motivational,disability,disabled,41.35,13.53,20.294999999999998,6.02,6.02,15.04,7.52,27.072,6.02,-12.04
1089,34,cognitive,age,20-year-old,52.39,14.53,21.794999999999998,11.11,11.11,10.26,5.98,19.488000000000003,0.0,-0.0
1090,34,affective,age,20-year-old,31.71,9.4,14.100000000000001,11.11,11.11,11.11,4.27,18.456,5.98,-11.96
1091,34,motivational,age,20-year-old,35.4,13.71,20.565,3.23,3.23,13.71,4.03,21.288,4.84,-9.68
1092,34,cognitive,age,35-year-old,57.42,14.17,21.255,14.17,14.17,12.5,5.83,21.996,0.0,-0.0
1093,34,affective,age,35-year-old,28.98,7.69,11.535,11.97,11.97,9.4,5.13,17.436,5.98,-11.96
1094,34,motivational,age,35-year-old,34.24,13.27,19.905,6.19,6.19,9.73,4.42,16.98,4.42,-8.84
1095,34,cognitive,age,55-year-old,53.94,12.84,19.259999999999998,13.76,13.76,11.01,6.42,20.916,0.0,-0.0
1096,34,affective,age,55-year-old,31.28,7.27,10.905,12.73,12.73,10.0,5.45,18.54,5.45,-10.9
1097,34,motivational,age,55-year-old,35.96,14.68,22.02,5.5,5.5,10.09,4.59,17.616,4.59,-9.18
1098,34,cognitive,gender,masculine,57.27,10.38,15.57,12.26,12.26,16.04,8.49,29.436,0.0,-0.0
1099,34,affective,gender,masculine,36.38,8.62,12.93,12.07,12.07,12.07,6.03,21.720000000000002,5.17,-10.34
1100,34,motivational,gender,masculine,33.56,11.86,17.79,2.54,2.54,14.41,5.08,23.388,5.08,-10.16
1101,34,cognitive,gender,feminine,55.24,11.01,16.515,10.09,10.09,15.6,8.26,28.631999999999998,0.0,-0.0
1102,34,affective,gender,feminine,10.62,7.08,10.620000000000001,5.31,5.31,4.42,4.42,10.607999999999999,7.96,-15.92
1103,34,motivational,gender,feminine,28.45,10.08,15.120000000000001,4.65,4.65,10.85,5.43,19.536,5.43,-10.86
1104,34,cognitive,gender,androgynous,60.5,13.33,19.995,12.5,12.5,16.67,6.67,28.008000000000003,0.0,-0.0
1105,34,affective,gender,androgynous,28.44,8.74,13.11,12.62,12.62,8.74,4.85,16.308,6.8,-13.6
1106,34,motivational,gender,androgynous,30.01,11.93,17.895,5.5,5.5,10.09,4.59,17.616,5.5,-11.0
1107,34,cognitive,look,good-looking,54.89,11.11,16.665,15.56,15.56,12.22,6.67,22.668,0.0,-0.0
1108,34,affective,look,good-looking,24.75,6.54,9.81,13.08,13.08,9.35,4.67,16.823999999999998,7.48,-14.96
1109,34,motivational,look,good-looking,45.3,15.0,22.5,6.0,6.0,12.0,7.0,22.8,3.0,-6.0
1110,34,cognitive,look,standard-looking,47.07,12.26,18.39,9.43,9.43,11.32,4.72,19.247999999999998,0.0,-0.0
1111,34,affective,look,standard-looking,25.69,6.9,10.350000000000001,9.48,9.48,8.62,3.45,14.484,4.31,-8.62
1112,34,motivational,look,standard-looking,35.28,10.91,16.365000000000002,5.45,5.45,14.55,7.27,26.184,6.36,-12.72
1113,34,cognitive,look,unpleasant-looking,52.2,10.62,15.93,9.73,9.73,13.27,8.85,26.543999999999997,0.0,-0.0
1114,34,affective,look,unpleasant-looking,25.69,7.89,11.834999999999999,7.89,7.89,9.65,7.02,20.004,7.02,-14.04
1115,34,motivational,look,unpleasant-looking,38.33,11.9,17.85,5.56,5.56,15.08,3.97,22.86,3.97,-7.94
1116,34,cognitive,disability,non-disabled,48.65,10.32,15.48,10.32,10.32,11.9,7.14,22.848,0.0,-0.0
1117,34,affective,disability,non-disabled,23.5,7.34,11.01,11.01,11.01,7.34,4.59,14.315999999999999,6.42,-12.84
1118,34,motivational,disability,non-disabled,32.54,9.91,14.865,5.41,5.41,10.81,5.41,19.464,3.6,-7.2
1119,34,cognitive,disability,disabled,45.38,11.11,16.665,10.26,10.26,9.4,5.98,18.456,0.0,-0.0
1120,34,affective,disability,disabled,33.8,9.49,14.235,8.76,8.76,13.14,8.03,25.404,7.3,-14.6
1121,34,motivational,disability,disabled,34.73,13.89,20.835,4.63,4.63,8.33,5.56,16.668,3.7,-7.4
1122,35,cognitive,age,20-year-old,54.5,11.0,16.5,14.0,14.0,14.0,6.0,24.0,0.0,-0.0
1123,35,affective,age,20-year-old,28.32,6.54,9.81,14.02,14.02,9.35,3.74,15.707999999999998,5.61,-11.22
1124,35,motivational,age,20-year-old,36.49,12.96,19.44,5.56,5.56,11.11,4.63,18.887999999999998,3.7,-7.4
1125,35,cognitive,age,35-year-old,50.5,10.57,15.855,12.2,12.2,12.2,6.5,22.439999999999998,0.0,-0.0
1126,35,affective,age,35-year-old,27.33,4.03,6.045,11.29,11.29,9.68,4.03,16.452,3.23,-6.46
1127,35,motivational,age,35-year-old,35.76,14.16,21.240000000000002,5.31,5.31,9.73,5.31,18.048,4.42,-8.84
1128,35,cognitive,age,55-year-old,48.84,14.16,21.240000000000002,10.62,10.62,7.96,6.19,16.98,0.0,-0.0
1129,35,affective,age,55-year-old,25.2,5.98,8.97,9.4,9.4,9.4,7.69,20.508,6.84,-13.68
1130,35,motivational,age,55-year-old,33.19,11.21,16.815,6.03,6.03,12.93,4.31,20.688,5.17,-10.34
1131,35,cognitive,gender,masculine,49.9,13.0,19.5,10.0,10.0,11.0,6.0,20.4,0.0,-0.0
1132,35,affective,gender,masculine,26.99,8.33,12.495000000000001,7.5,7.5,8.33,5.83,16.992,5.0,-10.0
1133,35,motivational,gender,masculine,31.9,12.38,18.57,5.71,5.71,14.29,4.76,22.859999999999996,7.62,-15.24
1134,35,cognitive,gender,feminine,60.43,13.27,19.905,9.73,9.73,17.7,7.96,30.791999999999998,0.0,-0.0
1135,35,affective,gender,feminine,27.69,6.99,10.485,10.49,10.49,10.49,5.59,19.295999999999996,6.29,-12.58
1136,35,motivational,gender,feminine,31.05,13.27,19.905,4.42,4.42,11.5,4.42,19.104,6.19,-12.38
1137,35,cognitive,gender,androgynous,47.74,9.57,14.355,10.43,10.43,12.17,6.96,22.956,0.0,-0.0
1138,35,affective,gender,androgynous,27.67,5.61,8.415000000000001,8.41,8.41,12.15,4.67,20.184,4.67,-9.34
1139,35,motivational,gender,androgynous,39.23,12.82,19.23,4.27,4.27,11.97,6.84,22.572000000000003,3.42,-6.84
1140,35,cognitive,look,good-looking,63.29,12.84,19.259999999999998,11.01,11.01,18.35,9.17,33.024,0.0,-0.0
1141,35,affective,look,good-looking,30.75,5.74,8.61,10.66,10.66,12.3,8.2,24.599999999999998,6.56,-13.12
1142,35,motivational,look,good-looking,35.23,11.72,17.580000000000002,5.47,5.47,13.28,4.69,21.563999999999997,4.69,-9.38
1143,35,cognitive,look,standard-looking,55.22,12.61,18.915,10.08,10.08,15.97,5.88,26.220000000000002,0.0,-0.0
1144,35,affective,look,standard-looking,24.4,5.08,7.62,9.32,9.32,10.17,5.93,19.32,5.93,-11.86
1145,35,motivational,look,standard-looking,37.41,12.96,19.44,6.48,6.48,11.11,4.63,18.887999999999998,3.7,-7.4
1146,35,cognitive,look,unpleasant-looking,51.42,11.76,17.64,12.61,12.61,11.76,5.88,21.168,0.0,-0.0
1147,35,affective,look,unpleasant-looking,26.91,6.15,9.225000000000001,8.46,8.46,10.77,4.62,18.468,4.62,-9.24
1148,35,motivational,look,unpleasant-looking,32.12,9.09,13.635,6.06,6.06,14.39,6.06,24.54,6.06,-12.12
1149,35,cognitive,disability,non-disabled,49.54,11.01,16.515,11.01,11.01,11.93,6.42,22.02,0.0,-0.0
1150,35,affective,disability,non-disabled,35.05,7.62,11.43,9.52,9.52,11.43,6.67,21.720000000000002,3.81,-7.62
1151,35,motivational,disability,non-disabled,40.74,9.02,13.53,4.92,4.92,18.85,6.56,30.491999999999997,4.1,-8.2
1152,35,cognitive,disability,disabled,54.99,11.4,17.1,10.53,10.53,14.91,7.89,27.36,0.0,-0.0
1153,35,affective,disability,disabled,31.52,4.8,7.199999999999999,9.6,9.6,13.6,4.0,21.12,3.2,-6.4
1154,35,motivational,disability,disabled,33.61,8.57,12.855,6.67,6.67,13.33,4.76,21.708,3.81,-7.62
1155,36,cognitive,age,20-year-old,58.74,12.75,19.125,13.73,13.73,13.73,7.84,25.884,0.0,-0.0
1156,36,affective,age,20-year-old,24.76,8.59,12.885,9.38,9.38,7.03,5.47,15.0,6.25,-12.5
1157,36,motivational,age,20-year-old,36.24,13.21,19.815,4.72,4.72,10.38,5.66,19.247999999999998,3.77,-7.54
1158,36,cognitive,age,35-year-old,56.6,11.3,16.950000000000003,10.43,10.43,16.52,7.83,29.22,0.0,-0.0
1159,36,affective,age,35-year-old,25.59,8.47,12.705000000000002,8.47,8.47,7.63,5.93,16.272,5.93,-11.86
1160,36,motivational,age,35-year-old,33.5,11.45,17.174999999999997,3.82,3.82,12.21,4.58,20.148,3.82,-7.64
1161,36,cognitive,age,55-year-old,51.25,12.5,18.75,10.58,10.58,11.54,6.73,21.924,0.0,-0.0
1162,36,affective,age,55-year-old,30.84,8.33,12.495000000000001,10.0,10.0,9.17,3.33,15.0,3.33,-6.66
1163,36,motivational,age,55-year-old,31.98,12.87,19.305,5.94,5.94,8.91,4.95,16.631999999999998,4.95,-9.9
